label,message
benign,bclionsden.ca/blog/2009/06/25/2009-bc-lions-ros
benign,thefreedictionary.com/Ordovician
benign,blogs.montrealgazette.com/2011/06/01/yes-roger-
benign,ca.linkedin.com/in/carlosramoscanada
benign,mo.allpages.com/kansas-city/real-estate/residen
benign,plecostomous.com/html/chrono.html
defacement,http://www.keokukyachtclub.com/index.php?option
benign,redraiders.com/sports-red-raiders-football/2011
defacement,http://www.campingcobijo.com/index.html
benign,salmabennani.com/salma471.html
defacement,http://www.ttc-fuchsstadt.de/index.php?view=cat
defacement,http://comarcabrasil.com.br/index.php/tv-comarc
benign,linkedin.com/pub/walter-houghtaling/a/98/612
benign,linkedin.com/company/m-t-om-dia
defacement,http://www.lacos.de/cms_neu/index.php?view=arti
benign,rockhoundblog.com/regular-postings/naica-crysta
benign,en.wikipedia.org/wiki/A._Y._Jackson_Secondary_S
benign,inkido.indiana.edu/w310work/romac/swest.htm
benign,youtube.com/watch?v=IGMj0n2VcU8
benign,baseball-reference.com/bullpen/Ren_Deagle
benign,articles.latimes.com/keyword/babe-laufenberg/fe
benign,qc.allpages.com/montreal/professional/miscellan
benign,pornqq.com/shemale-porn/137849-holly-sweet-tran
benign,soccernews.bigsoccer.com/
defacement,http://www.villagemagazine.it/index.php/regions
benign,http://correios.com.br/para-sua-empresa/comunic
benign,en.wikipedia.org/wiki/John_L._Throckmorton
defacement,http://www.italy-itf.com/index.php?option=com_c
benign,en.wikipedia.org/wiki/EM_Harris_State_Office_Bu
benign,torrentreactor.net/search.php?search=2&words=me
benign,linkedin.com/pub/allyson-lupovich/1a/258/533
benign,en.wikipedia.org/wiki/WFGF
benign,youtube.com/watch?v=jk1owHbNs9M
benign,http://bdnews24.com/world/2015/05/12/scores-of-
malware,http://www.dogbreedinfo.com/images22/AdoptingRe
benign,foxnews.com/world/2011/04/09/sienna-miller-suin
benign,congress.org/congressorg/bio/?id=49712
defacement,http://166588.com/index.php?action=help
defacement,http://zjtfjt.com/ywbk-symyy-zyyw.asp?id=192&re
defacement,http://huamuxtitlan.com/index.php?option=com_co
benign,amazon.com/Inside-Shelley-Berman/dp/B000069Z0O
benign,tbrowdies.com/
defacement,http://www.bestwesternalfaaeropuerto.com/index.
benign,forum.equisearch.com/forums/p/3498/301142.aspx
benign,pwinsider.com/article/57625/57-this-day-in-hist
benign,lib.berkeley.edu/MRC/africanambib2.html
defacement,http://www.hafenrocker.de/gaestebuch.html?start
benign,phoenixfeathers.homestead.com/
benign,reference.com/browse/Hewett
phishing,koora24eg.com
benign,supermusic.sk/skupiny.php?od=S&str=6&krajina=
benign,publicrecords.com/people-search-records/susan-d
benign,abacci.com/wikipedia/mobileindex.php?let=%C3L
benign,myspace.com/55669556
benign,sing365.com/music/lyric.nsf/You're-A-Woman-I'm-
benign,cheapseagulllargo1314inchoutdoor6.tk/client-iss
benign,labolduc.qc.ca/en/
phishing,registre-suport42.accunt-fanpage87-confrim.tk
benign,absoluteastronomy.com/topics/List_of_basilicas
benign,last.fm/music/Anne+Savage
benign,sothebysrealty.ca/idx/cms/10388/details.html
benign,loopnet.com/Property-Record/28506-Constellation
benign,obits.dignitymemorial.com/dignity-memorial/obit
benign,http://atwiki.jp/wiki/%E3%81%8A%E3%81%95%E3%82%
defacement,http://www.liceorutigliano.com/index.php?option
benign,musicloversgroup.com/simple-plan-simple-plan-al
benign,genforum.genealogy.com/duquette/
benign,genealogy.si/srdindex/M09.html
benign,freepages.genealogy.rootsweb.ancestry.com/~knig
benign,biography-center.com/biographies/4378-Glancy_Di
benign,allaccess.com/net-news/archive/story/51435/magu
benign,123people.com/s/denis+urbain
malware,fiancevisacover.com
benign,earthjustice.org/about/offices/florida
benign,hfg.org/rp/introduction.htm
benign,gskingdom.blogspot.com/
benign,baseball-reference.com/teams/KCR/1974.shtml
benign,answers.com/topic/richard-myers
defacement,http://www.honarcinema.com/index.php?option=com
benign,monaropioneers.com/thomas-Nehemiah.htm
benign,flickr.com/photos/nedvizzini/4946178206/
defacement,http://www.frieslandpokal.de/index.php?option=c
benign,mmamania.com/2011/4/7/2096550/bellator-41-tony-
defacement,http://www.borlangedance.se/index.php?view=cate
benign,answers.com/topic/abc-television-studio
benign,kc-shotokan.com/
benign,medlibrary.org/medwiki/Bill_Lee_(left-handed_pi
defacement,http://www.sportmaitz.at/index.html
benign,http://mashable.com/category/world/2015/05/13/p
defacement,http://www.jardinerie-beloeil.be/plantes/f/repo
benign,sfexaminer.com/not-found?page=0%2C0%2C0%2C0%2C0
benign,pmnewsnigeria.com/2011/03/14/ajose-seeks-suppor
benign,wiki.d-addicts.com/Aiba_Masaki
benign,qwf.org/awards/2006.html
benign,eonline.com/celebs/Eddie_Cibrian/110598
benign,mileshighrecords.com/
malware,http://pic2.bbzhi.com/huihuabizhi/jianzhitiehua
defacement,http://r-tuning.com.ua/index.php?option=com_con
benign,amazon.com/Within-Reach-My-Everest-Story/dp/052
defacement,http://fischereiverein.org/bildergalerie/catego
benign,facebook.com/pages/Harrison-Ford/10807889921442
benign,wc.rootsweb.ancestry.com/cgi-bin/igm.cgi?op=REG
benign,animated-movies-list.com/2010/04/list-of-warner
defacement,http://absolutebeautysalon.com/training
benign,hypehairstudio.com/
defacement,http://www.oktoberfestcapannelle.it/programmazi
benign,action.web.ca/home/somalicanadians/views_educat
defacement,http://sunriseheatingcooling.com/energy-money-s
benign,youtube.com/watch?v=IM-7ZNpFHIE
defacement,http://www.bellasposa.ro/index.php/rochii-de-mi
benign,rivals.yahoo.com/ncaa/basketball/players/89365
benign,goodreads.com/author/show/5855.David_Rakoff
benign,englishliterature99.wordpress.com/category/shor
defacement,http://casino-slotmachines.com/my-jackpot-slots
benign,tvlistings.zap2it.com/tv/the-wayans-bros/EP0012
defacement,http://www.prefina.it/notizie/notizie-generali/
defacement,http://www.gartmarine.ru/index.php?page=shop.pr
benign,absoluteastronomy.com/topics/County_Route_537_(
defacement,http://www.disline.es/videoguias.html?latestnav
benign,mytinyphone.com/ringtone/1685123/
benign,thebaseballcube.com/roster.asp?R=/1914/6.shtml
benign,syracuse.com/news/index.ssf/2011/11/todays_obit
benign,herald-journal.com/obits/2004/hoernemann1204.ht
benign,uk.linkedin.com/pub/fran%C3%A7ois-p%C3%A9ningau
benign,ohio.statelawyers.com/Cities/
defacement,http://realty-catalog.com/2010-02-26-10-26-49/s
benign,spoke.com/info/cLfiyw/KempSmithDuncanHammond
defacement,http://www.qrscelltech.com/de/unternehmen/team?
benign,milebymile.com/main/United_States/Missouri/Unit
benign,http://fishki.net/video/1526688-sud-naznachil-v
defacement,http://creche-hermonville.com/index.php?option=
defacement,http://www.kretingosmuziejus.lt/apie-mus/dvaro-
phishing,artisalive.co.za
defacement,http://www.commercialsinks.ie/stainless-steel-p
benign,azhockey.com/Ni.htm
malware,http://fb.com.accounts.login.userid.266229.fbsa
defacement,http://www.prosenior.ch/index.php?option=com_co
defacement,http://avesis.nl/gerealiseerde-projecten/69-yde
benign,spoke.com/dir/p/davis/barry
benign,sports.espn.go.com/nfl/news/story?id=2916811
benign,trails.com/city-trails.aspx?keyword=Glendale&st
benign,georgemarshall.net/
phishing,ministryaffiliation.org
defacement,http://www.bckeepfit.nl/index.php/teams/keep-fi
benign,mst3kinfo.com/rolodex/Arkoff.html
benign,dorsey.com/Resources/Detail.aspx?pub=436
benign,searchandhra.com/gallery/sarah-jane-dias-photo-
defacement,http://kccs.nichost.ru/index.php?option=com_con
benign,qualityinformationpublishers.com/sku-869/
defacement,http://www.ekwdesign.de/referenzen/printdesign/
benign,babedumper.com/babe/gallery/Mary+Piemonte
benign,variety.com/article/VR1118045420?categoryid=14&
benign,evri.com/organization/osler-hoskin-and-harcourt
defacement,http://tweetyspainting.com/index.php?option=com
defacement,http://www.tastytours.it/index.php?option=com_m
benign,napavalleyregister.com/entertainment/arts-and-t
benign,greatschools.org/michigan/lowell/
defacement,http://www.sezioneanatreviso.it/index.php?optio
defacement,http://midas-medical.com/products/patient-monit
benign,deadoraliveinfo.com/dead.nsf/mnames-nf/Melvin+A
benign,nosorigines.qc.ca/genealogielistfirstname.aspx?
benign,mlbdepthcharts.com/2010/04/kansas-city-royals-2
benign,sfgenealogy.com/marin/births/b1984.htm
benign,horsepigcow.com/2009/05/why-im-leaving-my-heart
benign,http://bongda88.info/diem-tin-sang-0502-odegaar
benign,http://elcomercio.pe/luces/cine/cannes-2015-asi
phishing,antonyme-dictionnaire-improvement.effers.com
defacement,http://kerryshacklett.com/index.php?option=com_
benign,bigtattooplanet.com/joeellis
defacement,http://flowerstobulgaria.org/index.php/en/produ
benign,studijniplany.amu.cz/en/katedra204.html
benign,wn.com/Veterans_of_Foreign_Wars
malware,tylerjamesbush.com
benign,collegeofidaho.edu/athlete/displayathleticpr.as
benign,http://eenadu.net/Specialpages/ruchulu/Ruchului
benign,techiwarehouse.com/cat/13/Motherboard
malware,http://9779.info/%E5%B9%BC%E5%84%BF%E6%92%95%E7
benign,http://squarespace.com/press/2015/1/29/jeff-bri
benign,myspace.com/taraspencernairn
benign,blogs.kansascity.com/tvbarn/1999/12/mike_shanin
benign,sportsecyclopedia.com/nfl/minnesota/vikings.htm
benign,drivei5.com/interstate_5_southbound2.htm
defacement,http://www.amasyakutup.gov.tr/yetiskinlerbolumu
benign,loopnet.com/Washington/Zillah-Commercial-Real-E
benign,stereonightclub.net/
defacement,http://www.northcoastpost.de/index.php?option=c
benign,conniejohnson.net/
benign,gordonpeters.co.uk/
phishing,http://www.axiem.com.mx/employee_portal/modules
benign,ar.milesplit.com/teams/ASU
benign,littlemagicfilms.com/
benign,bankofamerica.com/deposits/checksave/index.cfm?
benign,namebase.org/main4/Sam-_28the-plumber_29-De-cav
benign,jamtothis.com/showthread.php?t=102947&goto=newp
benign,lyricsmode.com/lyrics/k/keak_da_sneak/
benign,songlyrics.com/lennon-john/give-peace-a-chance-
benign,montreal-quebec.com/expos/
benign,marclepine.blogspot.com/2009/04/criminal-or-fol
benign,myspace.com/407150519
benign,evri.com/organization/asia-pacific-nazarene-the
benign,classmates.com/directory/school/Poly%20Des%20Ch
phishing,amazonica-ita.com.br
defacement,http://kaempre.com/index.php?option=com_mailto&
benign,http://babal.net/books/view/1467/%D8%A7%D9%84%D
defacement,http://boltamproperties.co.za/index.php?option=
benign,route66quilts.blogspot.com/
benign,ustaxcourt.gov/
defacement,http://www.salfed.com/haberler/345-tuzlada-eiti
benign,crtc.gc.ca/eng/info_sht/b323.htm
benign,absolutepunk.net/showthread.php?t=210181
benign,thelists.org/search-engine-list.html
benign,soccernicknames.com/soccernicknames-x.html
defacement,http://www.ecofutbol.com/index.php?option=com_c
benign,andersonburris.com/john_l_ferguson_jr.htm
benign,metacafe.com/watch/1088981/how_to_make_match_bo
benign,freebase.com/view/en/joseph_l_mankiewicz
malware,http://9779.info/%E5%8A%A8%E7%89%A9%E7%BA%B8%E7
benign,broncosports.com/SportSelect.dbml?DB_OEM_ID=990
benign,searchgodsword.org/lex/grk/view.cgi?number=3107
benign,http://thenextweb.com/apps/2014/10/22/microsoft
benign,goneraw.com/recipe/raw-fusion-dijon-mustard
benign,tedjec.com/auctions/
defacement,http://www.imoconcept.de/index.php?view=propert
benign,usidentify.com/l/lepine
defacement,http://rus-master.com/\321%81à¸°à¸žà¸°à¸’à¸°à¸•
benign,youtube.com/watch?v=fzzGYPDbEaY
benign,amazon.com/Films-American-Indian-White-romance/
phishing,dewhynoengineering.com.ng
benign,youtube.com/watch?v=maUJpuiiKIk
defacement,http://12com.net/tags.php?%2F\260\304\303\305\3
benign,http://xvideo-jp.com/archives/category/%e6%98%8
defacement,http://www.techlimits.com/index.php
benign,en.wikipedia.org/wiki/Place_Ville-Marie
benign,healpth.com/doctors/moulton-kriegh-462066/
defacement,http://r-tuning.com.ua/index.php?option=com_vir
benign,freepages.genealogy.rootsweb.ancestry.com/~pica
benign,fanpix.net/gallery/jean-simmons-pictures.htm
benign,myspace.com/saidthewhale
benign,youtube.com/watch?v=ze3NXkUmLKA
benign,killerphonenumber.com/
defacement,http://www.afrikaansealbinos.nl/index.php/nl/he
phishing,alkhobargate.com
benign,indiacc.org/
benign,nhlbirthplace.ca/SpragueCleghorn.html
benign,fandango.com/jamesstewart/filmography/p68236
phishing,flow.lawyerisnearme.com
benign,library.yorku.ca/ccm/BG/index.htm
benign,amazon.com/Frank-Sinatra-Francis-Albert-Thing/d
benign,football.about.com/od/teamsjaguars/a/08_Jaguars
benign,bookrags.com/Catherine_Asaro
benign,huntervalleygenealogy.com/forum/viewtopic.php?f
benign,ghiasi.org/2011/01/hotel-dieu-de-montreal/
benign,neumann.hec.ca/pages/guy.pare/cv.html
benign,askaword.com/search.jsp?q=Fraternities+and+soro
benign,metal-archives.com/bands/Judgement_Day/5465
benign,focusfeatures.com/lust__caution
benign,yvm.net/vme/jerry/endorse1.html
benign,american-bus.com/
benign,http://mic.com/articles/115730/iwish-my-teacher
benign,free-scores.com/boutique/buy_brand_Konig-and-Me
benign,en.wikipedia.org/wiki/Virna_Lisi
benign,tutorgig.com/ed/2010_FIFA_World_Cup
benign,enotes.com/topic/Iowa_State_Cyclones_men%27s_ba
benign,http://superuser.com/questions/823841/save-tran
phishing,arkmeditech.com
benign,torrentdeluxe.com/pervasive-torrent.html
phishing,earthlink000.hostingsiteforfree.com
malware,irenecairo.com
benign,mylife.com/dannycwells
benign,espn.go.com/nhl/team/_/name/min/minnesota-wild
defacement,http://networktrendsnow.com/tem-trends/internat
benign,1channel.ch/watch-10392-The-Late-Late-Show-with
benign,nebiogrid.org/
benign,wickedlocal.com/walpole/news/education/x1731657
benign,brokencontrollers.com/youtube-mosfilm-t28280990
malware,http://9779.info/%E8%B1%86%E5%AD%90%E7%B2%98%E8
benign,a1yola.com/rappers/dru-down/
benign,onegirlguyarmy.com/
benign,row2k.com/video/search.cfm?term=jake
benign,tech.fortune.cnn.com/2011/10/27/hell-freezes-ov
benign,betastonvilla.net/
benign,gigabook.org/viewnews-184829.html
benign,servinghistory.com/topics/USCGC_Tampa_WPG-48
defacement,http://www.sportraad-maasmechelen.be/index.php?
benign,louisville.citysearch.com/profile/34104544/loui
benign,fosterswift.com/professionals-Todd-Hoppe-Attorn
benign,heyamaretto.net/
benign,thegroundtruth.blogspot.com/
benign,candorville.blogspot.com/2007/08/chauncy-bailey
defacement,http://www.galerie-unterm-maulbeerbaum.de/index
benign,youtube.com/watch?v=w6LBKVvGkgw
phishing,all.technologyoptical.com
benign,music.yahoo.com/betty-grable/videos/
benign,800zipcodes.com/Missouri/K/Kansas_City.htm
benign,rightcelebrity.com/?p=3252
benign,siliconslopes.com/company/search-companies
benign,tigerroar.com/
defacement,http://www.interrail.it/interrail_news/index.ht
benign,http://www.nhs.uk/Conditions/online-clinics/Pag
benign,usnwc.edu/Academics/Maritime--Staff-Operators-C
benign,hakc.org/
benign,ocfootballfrenzy.weebly.com/
benign,http://kenh14.vn/la-cool/coolest-cooler-thung-g
benign,oaklandlibrary.org/Branches/piedmont.html
phishing,capsulcrunch.com
benign,emmanuel-garcia.com/
benign,au.linkedin.com/pub/david-rose/26/885/315
benign,musicvideoswiz.com/artist/K.G.B%20kaukovainio
benign,education.com/schoolfinder/us/missouri/kansas-c
benign,youtube.com/watch?v=5lzqKZ9FeC4
benign,newadvent.org/cathen/07225a.htm
benign,en.wikipedia.org/wiki/Louise_Harel
benign,manufacturedirections.net/massachusetts/shrewsb
benign,chacha.com/question/what-did-jimmy-walker-use-t
benign,en.wikipedia.org/wiki/Arnaud_Maggs
benign,yelp.ca/biz/cpam-radio-union-com-montreal
defacement,http://www.vco.org.au/nvri/basic-science-resear
benign,youtube.com/watch?v=WplOUZtEz7c
benign,hec.interviewstream.com/
benign,ahl.wikia.com/wiki/Calder_Cup
defacement,http://www.printoptions.com.co/index.php?option
benign,freepages.genealogy.rootsweb.ancestry.com/~dela
benign,cupw.ca/index.cfm/ci_id/12829/la_id/1.htm
benign,hollywood.com/celebrity/1686401/Bobbe_J_Thompso
benign,flickr.com/photos/wallyg/150076795/
benign,evri.com/person/frank-madigan-0x73cc4
benign,ticketsinventory.com/sports/
malware,thaitp47.com/templates/index/config.jpg
benign,arlingtoncemetery.net/dfdavis.htm
benign,youtube.com/watch?v=RbItNGYhBqk
benign,corporationwiki.com/people/index.aspx/G/36/33/
benign,dandrcanal.com/
benign,roundup.hms.harvard.edu/genomes/
benign,eskimotube.com/Bree%20Olson.htm
phishing,arcomtechnologies.com
benign,tabs.ultimate-guitar.com/a/anastacia/left_outsi
benign,mp3shake.com/en/album/Arcade_Fire/The_Suburbs-3
defacement,http://pilatesbypaula.com/index.php/instructors
benign,collider.com/fantastic-fest-2011-short-films/11
benign,video.agaclip.com/w=8bBTZpF1bl7
benign,rbedrosian.com/Classic/prehist.html
benign,thestarphoenix.com/life/Council+trims+park+main
benign,itunes.apple.com/us/album/last-train-to-paris-d
defacement,http://www.bellasposa.ro/index.php/accesorii/ac
benign,allhospitals.org/hospitals-montreal-north-pq.ht
benign,imdb.com/character/ch0063815/
benign,heartofthehighcountry.com/Time_Capsule_Video/He
defacement,http://www.dgcm.it/index.php/dgcm-carpenteria-m
benign,mylife.com/alicejoycepaddock
benign,maverick.in/
benign,mtl2025.collected.info/ajax/showfeeds/mtl2025/4
benign,mylife.com/c-597659585
benign,canadadoctor.net/detail.php?state=QC
benign,dunhamwilcox.net/me/me_bio_abbott.htm
benign,uk.ask.com/wiki/History_of_the_FIFA_World_Cup
benign,vodpod.com/watch/2776191-tommy-joe-ratliff-adam
defacement,http://12com.net/a/duchangtupian/2012/0822/88.h
benign,dbpedia.org/ontology/MusicalArtist
benign,pipl.com/directory/name/Acri/David
defacement,http://www.mpssecurity.com.au/index.php?option=
defacement,http://fischereiverein.org/bildergalerie/catego
defacement,http://www.skovborg-regnskab.dk/index.php/om-os
benign,trainpackages.ca/en
benign,swaen.com/ostend.html
benign,corporationwiki.com/Florida/Pensacola/gulf-powe
benign,winfield.k12.mo.us/
malware,http://www.veoh.com/swf/webplayer/WebPlayer.swf
benign,music.yahoo.com/butler-twins/
benign,youtube.com/watch?v=d7ploH_csPk
benign,stylinstamper.blogspot.com/
defacement,http://www.pn-wuppertal.de/index.php
benign,acgsi.org/genweb/
benign,houseofnames.com/goldston-family-crest
defacement,http://www.sikobv.nl/en/component/content/artic
benign,biography.yourdictionary.com/hugh-mac-lennan
defacement,http://www.ruralyouthwa.org.au/index.php?option
benign,askbiography.com/bio/Lola_Albright.html
benign,answers.com/topic/st-clair
benign,joshuatreeband.com/index.html
benign,maulefamily.com/tmdesc1_7.htm
defacement,http://www.ciifen-int.org/index.php?option=com_
defacement,http://www.alexanderstiftung.de/index.php?view=
benign,classmates.com/directory/college/Andre-Laurende
benign,profile.live.com/cid-58d52a374b122b97/
benign,vacationtimesharerentals.com/United-States/Time
benign,literarybrooklyn.com/
benign,mmm.ucar.edu/mm5/users/users_nonus_country_q.ph
benign,mmaontap.com/mma/entry/tap-selections-ufc-83-se
benign,pipl.com/directory/people/Vivian/Barbot
defacement,http://www.veiculoseguro.com.br/index.php?optio
benign,broadstreetreview.com/index.php/main/article/ma
defacement,http://sibrc.org/news/news_40.html
benign,metrolyrics.com/still-waiting-lyrics-prince.htm
benign,lyricsfreak.com/e/en+vogue/damn+i+wanna+be+your
defacement,http://economyref.com/index.php?option=com_virt
benign,askbiography.com/bio/Kareem_Rush.html
benign,montreal.streetviewtours.com/montreal-attractio
benign,gametimeusa.com/flganewyoron.html
benign,http://atwiki.jp/wiki/%E8%81%96%E9%97%98%E5%A3%
benign,facebook.com/people/Domini-Blythe/1795844452
benign,linkedin.com/directory/people/seiter-2.html
defacement,http://turismoriocoronda.com.ar/gh.html
defacement,http://www.photoremote.de/en/preview
benign,lyricsmode.com/lyrics/c/ciara/speechless.html
defacement,http://www.knodeinsurance.com/index.php/busines
benign,flickr.com/photos/walkingsf/5448636051/
phishing,cparts.imp-gouvs.com
benign,onlinevacationrentalhomes.com/texas/Harris-Coun
defacement,http://www.affordable-adult-vacations.com/forum
benign,viaducttheatre.com/cms/index.php?option=com_con
benign,ticketliquidator.com/tix/big-12-mens-basketball
benign,http://distractify.com/post/related/id/55521b5f
defacement,http://www.brocantezussen.nl/index.php?option=c
benign,ohlmanngroup.com/evoke-a-little-emotion-in-your
benign,canada.greekreporter.com/2009/12/23/new-preside
benign,spiritus-temporis.com/index/mel.html
benign,https://eksisozluk.com/?q=recep+tayyip+erdo%c4%
benign,http://mentalfloss.com/article/62232/article/62
benign,http://babal.net/news/view/111870/%D8%AA%D8%B9%
defacement,http://www.aktivregion-ostseekueste.de/service/
phishing,halkbank-parafbireysel.com
benign,absoluteastronomy.com/topics/Chapleau%2c_Ontari
benign,weatherchannel.com.au/WeatherMap
phishing,payitforwardtn.com
defacement,http://notebookreparatur24.com/index.php/notebo
benign,judgepedia.org/index.php/Monti_Belot
benign,spoke.com/info/pCKC7h0/JackGiampalmi
benign,allrecordlabels.com/db/all.html
benign,creators.ning.com/profile/PhestoMwakyusa?xg_sou
benign,hockeydraftcentral.com/1984/84208.html
benign,revparl.ca/english/issue.asp?art=1234&param=180
benign,muhcfoundation.com/
benign,http://correios.com.br/english/the-brazil-post/
benign,popwatch.ew.com/2010/08/24/steven-spielberg-ale
benign,independentescortsservice.com/sao-paulo-escort-
benign,gonewengland.about.com/library/bl-ice-harvestin
benign,beemp3.com/download.php?file=8748196&song=Rescu
benign,eworldtourism.com/benin/cotonou.html
defacement,http://dypacking.com/job_info.html?id=4
benign,corporate.univision.com/2007/press/univision-ac
defacement,http://teamgorillas.com/index.php?view=schedule
benign,c250.columbia.edu/c250_celebrates/athletics/ath
benign,politicalgraveyard.com/geo/MN/SL.html
benign,http://zozo.jp/shop/apc/?price=proper&p_ssy=201
benign,http://rocketnews24.com/2011/05/13/%e3%82%b7%e3
benign,yummymummyclub.ca/organize-your-holidays-sylvia
defacement,http://www.olab.se/index.php/oestersunds-lastbi
benign,multimenu.ca/en/item/chantal-bedard.html
defacement,http://www.gerridavis.com/galleries/50-gallery-
benign,answers.com/topic/ariane-moffatt
benign,familytreemaker.genealogy.com/users/y/o/u/Curti
benign,bareneckandbrazen.wordpress.com/
benign,http://torcache.net/torrent/A87A21F6B17BFA4D771
defacement,http://www.alorenademalaga.com/index.php/aceitu
benign,claremoreprogress.com/local/x1938315016/Enbridg
benign,http://motthegioi.vn/xa-hoi/ky-16-cao-the-dung-
benign,facebook.com/joseph.wojcik
benign,lyricstime.com/hit-the-lights-stay-out-lyrics.h
benign,canada.com/news/Filling+Ignatieff+leadership+sh
benign,homepages.sover.net/~spectrum/
benign,pitchfork.com/artists/28696-hunx-and-his-punx/
benign,demandbase.com/directory/albert_gallatin_area_s
benign,manta.com/c/mmbp6pm/strategy-first-mortgage
malware,jxstudio.ru
benign,russellhornsby.com/news/news_4.htm
defacement,http://www.kertemindecityforening.dk/billedbank
benign,dcanimated.wikia.com/wiki/Justice_League_(disam
benign,youtube.com/watch?v=wq-i7G7bZ7s
benign,youtube.com/watch?v=LC7_TddTcjk
benign,oneparkplacekc.com/
benign,http://kienthuc.net.vn/tam-soat-ung-thu/bi-ung-
benign,nottingham.ac.uk/English/People/mark.robson
benign,bizofbaseball.com/index.php?option=com_content&
benign,profilecanada.com/companydetail.cfm?company=257
benign,senate.gov/
benign,youtube.com/watch?v=5dzHIssk4KA
benign,btmon.com/The_Golden_Age_of_Grotesque.torrent.h
defacement,http://dhc-sport.com/index2.php?page=shop.produ
benign,youtube.com/watch?v=-KLGnqVUDlo
benign,lawyerratingz.com/ratings/1019966/Lawyer-Ron-Pi
benign,movieweb.com/news/taylor-lautner-eyed-to-battle
benign,http://twitter.com/home?status=%E3%83%8C%E3%81%
benign,themecraft.net/www/ckac.com
benign,imdb.com/name/nm1588948/
benign,mlive.com/ada-cascade/index.ssf/2011/11/ada_tow
benign,baseball-almanac.com/teamstats/roster.php?y=197
benign,onegreatseason.com/
phishing,airbnb-com-rterm.es.cx
defacement,http://boltamproperties.co.za/index.php?option=
benign,s-b-photography.co.uk/
benign,dvdstore.erosentertainment.com/
benign,people.famouswhy.com/category/actresses/archive
benign,sanfranciscofactoringcompanies.com/
benign,chacha.com/question/are-boogers-dead-brain-cell
defacement,http://www.australiasworstjournalist.com.au/med
benign,closinglogos.com/page/Warner+Bros.+Feature+Anim
benign,http://twitter.com/home?status=%E3%83%8C%E3%81%
benign,rentalhouses.com/Indiana/Indianapolis/OODLERENT
benign,sportsmemorabilia.com/player/Mike_Norris
benign,yellowpages.ca/bus/Quebec/Montreal/Club-de-Pati
benign,brainyquote.com/quotes/authors/j/joe_henderson.
benign,washingtontimes.com/topics/bruce-riedel/
benign,brazzersclub.com/
benign,http://tunein.com/radio/North-America-r101218/1
benign,portal.newagemusics.com/nahp/artic-it/wiki_H
benign,elmonteplastics.com/
benign,music.yahoo.com/david-murray/
benign,gomusicnow.com/updates.html?y=2002
defacement,http://www.domusviatoris.com/index.php?option=c
benign,forums.corvetteforum.com/autocrossing-and-roadr
defacement,http://www.sanmarinosposi.com/index.php?option=
defacement,http://www.novaravanni.com/index.php?option=com
benign,cpj.org/killed/2007/chauncey-bailey.php
benign,city-usa.net/state-washington.html
benign,rohitjayakaran.com/
benign,motherboard.co.uk/
benign,youtube.com/watch?v=YEKNk-uLblk
benign,http://torcache.net/torrent/6B79DD7F9B2DA9CDDB8
defacement,http://www.winnerhydraulicsusa.com/webstore/sto
benign,maxshotdogs.com/
benign,en.wikipedia.org/wiki/Charles_Ramsay_Devlin
benign,joannierochette.ca/en/
benign,collider.com/robert-downey-jr-and-director-jon-
defacement,http://www.kindergarten-mainbernheim.de/index.p
benign,digital.library.okstate.edu/encyclopedia/entrie
benign,wreckingpit.com/psycho/bands/hellbillys.php3
malware,rvweigh.com
benign,btjunkie.org/torrent/Shakira-Fijacion-Oral-vol-
benign,pornhub.com/view_video.php?viewkey=bc65beaec859
phishing,manpoweragencypro.com
defacement,http://www.smslonline.com/2011-registration-for
benign,wilmingtonhi.com/
defacement,http://www.arado.cz/kontakty
benign,topics.nytimes.com/topics/reference/timestopics
benign,bridgemanart.com/image/Hall-G-P-Son-1876-1914/W
benign,netflix.com/Movie/The-Jews-A-People-s-History/7
defacement,http://www.slaviacapital.cz/cenne-papiere/buyin
benign,treasurelore.com/florida/engel_trassen.htm
benign,sfist.com/2008/01/24/pill_hill_stand.php
benign,local.yahoo.com/info-11234383-snowden-house-oss
benign,daytonabeachvision.com/quality.cfm
benign,oleole.com/south-africa-football/fly.html
benign,trimarc.org/perl/home.pl
benign,http://1337x.to/torrent/1059880/American-Sniper
benign,zoominfo.com/people/Reedie_Craig_10436765.aspx
benign,screenit.com/ourtake/1999/plunkett_and_macleane
benign,pitchfork.com/reviews/albums/15978-unto-the-loc
benign,whoulookingfor.com/People/Edward-Delisle.aspx
benign,boards.straightdope.com/sdmb/showthread.php?t=6
benign,answers.yahoo.com/question/index?qid=2009081320
benign,mickmusicpage.net/eng/01_bozak/pack.htm
phishing,http://en.mmweb.asia/login/en/index.htm
benign,westwarwickri.org/
benign,http://kakaku.com/kaden/av-selector/ranking_207
benign,cheaptaxiwolverhampton.co.uk/
benign,scribd.com/
benign,texassports.com/sports/w-soccer/stats/2007-2008
benign,nme.com/artists/ghislain-poirier
defacement,http://ciclomappe.it/sejeal.jpg
benign,etf.stock-encyclopedia.com/category/s&p-500.htm
benign,users.mo-net.com/nixit/hockeyliterature.html
benign,celebarazzi.com/nude_pictures.php/7067/
benign,prnewswire.com/news-releases/3ality-digital-exp
benign,mishalov.com/Ballard.html
benign,sympatico.ca/scott.naylor/Graves/NewIndex/Grave
benign,onlinebiographies.info/ny/erie/m-y/schick-j.htm
